TransactionId|AccountId|TransactionDate|TransactionType|TransactionCurrency|TransactionAmount|TransactionNarrative|ReversalIndicator|MID|CardType
c04e2070-c0c9-0321-15e0-a55b071097a5|3271ebe0-e2ba-347b-e059-146537cf5f85|13/04/2025|Debit|ARS|162.24|labore|Y|fe4vp08cydwzl9g|Visa
40980826-a577-3869-1c82-b5d72ff0d895|0b689133-3009-85d8-a0d6-96e6e8630087|03/04/2025|Transfer|AOA|110.1|libero|N|c466v85fx285i97|Amex
45579e4d-9625-de69-c200-9e9d32c026c1|31bbb0f5-5553-35fa-dc8c-2e27c1807b4a|08/04/2025|Transfer|XDR|10.94|magnam|N|dvjh2yvk8ryised|Amex
c51c8b82-fa6c-db65-8f20-8cec69057a87|ac8e44dd-701a-2944-1ab4-237502d67690|08/04/2025|Credit|MZN|329.46|voluptatem|N|x9j6re6aume12an|Amex
4b7f5d9f-ba11-01bc-7d8a-ac866e1f8275|4611e3fd-94fe-53f7-88fc-0b3b5648af35|06/04/2025|Credit|BDT|335.82|velit|N|oe02x87h2xrgrek|Discover
397f3d58-6457-792e-401e-9380549fd530|f46e8550-8579-94bd-a984-fbb086a3cbaa|10/04/2025|Credit|IQD|300.92|qui|N|s6wecd8qzvtrdnf|Amex
af988b79-be89-d3ea-9fc3-aaa3dfa1912b|d8dc552f-cfe7-bedf-b1e7-a364e1b72c79|29/03/2025|Transfer|RUB|289.44|qui|N|1rb6sa2tgm5mmiq|Visa
89d6e158-6744-d716-f155-4aac942ccce2|ebc92a55-01ce-fc40-d047-8aaf5b09bba7|29/03/2025|Transfer|BBD|46.81|ipsum|N|4fvciqpnq2x4sr8|Mastercard
3ed83a65-cd08-3fa1-01df-26ec829d62c8|7858f4bc-c41b-ef40-c5c4-7dc74cbda9d4|28/03/2025|Credit|DOP|230.89|exercitationem|N|20o3l3kzk62ixti|Visa
5a788f44-0c00-e7d8-7fb6-5a6407934c7a|923d89c2-4e39-95e8-7eef-7401bd4d7624|25/03/2025|Debit|ILS|45.8|minima|N|6fdcy15xjqcgnxh|Visa
32f6ea20-054a-4b7a-737a-f0ca1b4d5857|cbfbe9e9-b8f4-66f9-33f3-1fb609d0695e|05/04/2025|Debit|EUR|184.85|aspernatur|N|7xpfs6b2793e2t1|Amex
1fb697d0-eeff-5bde-2792-21d23e884f98|74e3600b-8c15-c4cb-2dda-fba2d320a85a|22/03/2025|Debit|CUP|54.97|saepe|N|kathd8frshf16wp|Visa
d064530a-19b2-4fa9-026b-dae0ebe90e06|887df189-69a6-2b67-536a-aa6b19c06313|20/03/2025|Transfer|AUD|16.07|nihil|Y|wwvsapukldbse5w|Mastercard
2754cf10-ec9f-9969-b3c3-272e4d9f08a1|0ee6faac-778a-3b7a-22e7-9eb210f31843|28/03/2025|Debit|SYP|301.64|iusto|N|r8n798vpjv83dc5|Mastercard
070c175f-8bcc-e0f1-eacc-b56ab7d92a70|1eece76f-9c41-0bcc-d8c0-5ea350d797f3|22/03/2025|Transfer|DOP|238.95|similique|N|f13rh8o9dqfkgxj|Visa
314b1aad-745b-f316-efdc-c53ec71808bc|1cfc3460-9eb8-d647-d500-6c82fe9c386c|12/04/2025|Credit|JOD|352.62|fugit|N|e3r2urn0nwc6ojd|Discover
f23ad2c8-7ca8-4c90-fcec-28990ddaf5a0|f7e88ac3-edaf-e3b0-4cf7-2909d1687179|18/03/2025|Credit|HKD|78.23|ab|N|2p8lfjl132wf57g|Visa
9b8c5d35-f67a-6341-42a1-949b78bb01c5|58ac429b-ecdb-4ab7-2e7f-ea3f5a14a30c|03/04/2025|Transfer|CRC|30|odit|N|l4mk441k2c750k7|Mastercard
f9058cd9-6087-e21f-27a3-04c450febfc5|f9188c22-8fae-076f-9ba5-a7c0bd03777c|27/03/2025|Credit|LAK|47.28|ea|N|h9uldu0grsg4aeq|Amex
c105618e-01ca-1d13-7829-088b7427be1b|0e5b3360-364f-966d-640c-fbb4111085eb|22/03/2025|Credit|XPF|117.68|repellendus|N|lb5uw2asjhgkwy5|Visa
5e62c38d-a6bf-4876-6521-7337b5c1830f|55436af8-eeb6-1396-52b5-2d61c58e24d0|05/04/2025|Transfer|KES|38.51|sit|N|y02dr6a40gf8t4o|Mastercard
955b148f-814d-513f-80f9-49925672f9f4|009412c6-f1d0-e176-ab06-2e5248590304|01/04/2025|Debit|LYD|29.22|perspiciatis|N|7gk4irtnegqxqfe|Amex
e394383d-ddf9-8a3b-6259-267eba2880ab|da5d3d38-9ccd-9824-cb86-e7b6f5f51df9|07/04/2025|Credit|JPY|62.46|consequatur|Y|5097gw45fxu2m1z|Visa
b28c2534-6f4f-d82b-caf1-12ed70dab9e3|2ecc60ce-ba61-3839-6d7c-4ae74e8b6d18|24/03/2025|Debit|CUC|160.06|in|N|jq5nb03m8mz1laq|Discover
ea35a682-79b9-62aa-0dda-8a4abcde2cd7|003ca454-dc80-fe9e-57f8-87594fceac0b|23/03/2025|Transfer|TMT|29.66|vero|N|3igx3nlmpt1qh00|Mastercard
c298c339-1f0a-5c84-9eb3-83c1baef85e8|1d0e8107-e20d-4aa5-31f8-b36d71b8e3bb|14/03/2025|Debit|SBD|143.12|amet|N|hrbuf6c89zw7uqn|Discover
bf963c6e-4653-22d1-cde1-83a498d1ebae|bfbca097-4d78-f426-f739-1d5760394160|30/03/2025|Transfer|UZS|290.2|voluptatem|Y|85mu8j11l9bundt|Discover
11903220-6d5f-6236-33fb-bc4f81be641d|db8d1e31-edda-1d5b-f539-1f58d8d2d8fd|11/04/2025|Transfer|STN|246|dolor|N|mzyiiqv0sa0wg3j|Mastercard
7feb68be-2db8-dbad-9ca4-e5e947c08b30|f688690a-ba2f-82d3-a9ad-968f9bc3993a|08/04/2025|Credit|LYD|215.18|unde|N|2n3ghr6h2z62xjn|Discover
4d62a28e-dd3f-153e-9d01-f25341af1084|aa3e3d4a-2575-57ce-08c7-0e76d3c7ef85|24/03/2025|Debit|HRK|339.27|id|Y|ntrcawwon1gxhin|Visa
eb1f5c7b-e09f-5005-73fe-0e8686defa62|6fbf1e02-0437-8c10-e401-36d37e7154a7|15/03/2025|Credit|MVR|151.01|cum|Y|jr5wiamvet3l6sg|Visa
6308d299-3943-98e8-4b09-cef7eff2ec41|2729b5c4-954a-381e-4f6a-2ede82422ccd|15/03/2025|Transfer|UZS|306.44|omnis|N|ipw74dnao9aw3c9|Discover
cb163100-b579-d7a0-c63e-8ce513fc6d94|9e60f5f9-5e72-56bc-d52e-79a82a2b4911|07/04/2025|Credit|RSD|309.67|quidem|N|dq3ve28b3l9ji9n|Discover
87ea060e-16d7-93df-b5cd-d5a35cddb64a|c3644d37-2b22-b590-6f45-5df215d4741e|03/04/2025|Transfer|TOP|16.67|modi|Y|97micyvzzrevdqf|Discover
f1f1da82-c74e-f2c5-e812-fd55c9879408|7d7e7b40-150c-bcbb-ce1d-31e5052bd256|20/03/2025|Transfer|PKR|267.74|consequuntur|N|dw2yqgve09uzbep|Discover
9d2ae9aa-a744-c9b8-78e3-90e6bddfe394|3dc04061-6334-49b7-d236-52115a2e4a43|05/04/2025|Transfer|KYD|270.13|sint|N|uofcfehpw8ew8bm|Amex
e083800a-cf8b-34eb-7b43-97415aae26aa|1e58d5a4-dc7e-ef18-1e58-960b25480ec1|17/03/2025|Transfer|KZT|98.98|id|N|1qb0fakec34wz30|Discover
5e62dc0b-b076-5547-e746-a53f50e1514d|fe67cb55-8f81-0b43-f5b4-3c043d601b2f|25/03/2025|Credit|PYG|219.21|iusto|N|faakdjf4fzbu4lv|Visa
24b68cbd-272f-f218-f121-1ca2bcecda10|6c709256-28c8-a3bf-d4a6-a0b6cac8fd62|07/04/2025|Debit|MWK|53.27|ea|N|r9udpx17cjm0lku|Amex
7c971892-0aca-6edf-38d3-165447391a18|84d5eccb-994d-0280-f7ba-c42168b72427|31/03/2025|Debit|SDG|83.96|deserunt|N|25mwmn1z0mzeqdu|Discover
88241d94-f3e3-674a-ee69-47f7dcaa7be8|9a463d18-3a26-7c5b-28b7-67d90bcc6e71|15/03/2025|Credit|XAG|361.21|rerum|N|rn9d5ljrj5m2w7z|Amex
eb99e8e9-a7f9-493a-8d69-449f88ca0b1e|b12a2902-12b1-8654-9401-19b2c6e410ae|01/04/2025|Transfer|LKR|358.28|exercitationem|N|pn3f99ri8rlgg74|Amex
7ca896db-1f0b-bc6e-e176-68b4de9d03dd|ca26927e-9dc3-b24a-15d0-bf9d5b9116be|27/03/2025|Transfer|OMR|129.51|non|Y|w1ixrnsce77ffaq|Visa
ecccb5a5-bd0a-f312-bebd-a2929fc3facc|98a98369-ca14-e83a-f3ed-035a48868c35|16/03/2025|Credit|ZMK|226.28|a|N|flsn5mzaf55cw7p|Discover
5a40895a-abe9-b7c3-db4f-d27e8267d575|6a4c3d51-f096-a366-ca91-87326f1eb668|31/03/2025|Transfer|TZS|149.09|dolores|N|xepsajrolpe3alt|Mastercard
46c8bfb9-0279-e944-5741-e06342993cc3|1c801eda-7130-3728-550e-aef28a66bde2|17/03/2025|Transfer|KRW|6.55|vitae|N|oehw815453il1h7|Mastercard
b0d7c687-cf4a-ce90-a8e4-5ba291c8528f|b377e403-f8b8-68a7-b0f5-3b9c24122fac|19/03/2025|Transfer|XPF|127.95|dolore|N|1pydb6l496aa7k4|Amex
aade3efd-63cc-bd11-07ee-63f52fceb6ac|5c3a4e01-29b1-d5cc-9d87-be73bbd49708|15/03/2025|Credit|TWD|232.48|corporis|N|9m1k7rkxs4g5osk|Mastercard
b4eb270a-5492-37de-39dc-e969fbe5a67f|de1a880f-ef7d-96c1-355e-20d9cb18ac81|10/04/2025|Debit|XOF|89.26|facilis|N|vwp21pjsrw62q7u|Visa
efb4dc5f-678e-5f39-5890-356cfc046b04|ff61522a-cc19-7fb7-cfe2-832e31fc9769|15/03/2025|Credit|CZK|306.33|consequatur|N|0305xc17zjydd0z|Amex
b2111ddf-df69-719c-7b24-115b2d044821|bfbbfbe2-c0d6-70ba-41fb-408c9a386239|08/04/2025|Credit|KZT|320.09|harum|N|jm0griuhh7pu1q0|Discover
531308c6-170c-51bf-b17c-4337f8f45a4e|73ec5fa0-d6d4-94c9-5b1e-7a568006d91f|02/04/2025|Transfer|BBD|22.05|occaecati|N|58w8sa84by6yxop|Amex
803bb47e-0e82-3afd-267a-89c14d550ef4|e129a2b5-d405-eba3-59cd-3eb9dd77b53c|17/03/2025|Debit|IDR|69.19|aperiam|N|82x2piyz89745i6|Mastercard
28a8f85a-0896-7615-908d-b3f4d738a323|fe227c52-e5c1-f725-9736-0f17aaabe419|12/04/2025|Debit|LYD|263.2|consequatur|N|5vjl5d8xg36efxb|Visa
a6bd9f1d-597e-953b-8026-43c982902180|b19c04e2-8d65-1c21-3706-ac83c4b54467|17/03/2025|Debit|PGK|262.92|suscipit|N|oa2zqge9tgx19qe|Mastercard
cd8e04ea-c6c3-cfd7-f7b3-c2ca92cae258|b31428d8-5109-1fc6-06d8-7596eff2fb1f|02/04/2025|Debit|CAD|132.57|ducimus|N|yutyo5yoc85tqaq|Visa
46d74599-70de-b763-ff47-67bb8f94eec8|1dd8ae31-d406-b4cf-3afe-930e64a6b668|09/04/2025|Credit|DZD|42.4|officiis|Y|oaivg7oo2bndrjh|Amex
9cd67182-5820-bbc2-3c01-684ed64e3b90|3c3795b3-1217-9fb8-b20c-8cd30f32e105|27/03/2025|Transfer|SCR|216.27|blanditiis|N|erc30x7x18y8yby|Discover
9f7a8665-5bed-b19c-e0ca-d3f5805341d8|2ce1e92d-b862-eb4b-a0a6-340bdacc1503|15/03/2025|Debit|DKK|119|numquam|N|mk8c71shl9eb47a|Mastercard
53639257-688f-8452-5fa6-b7407436bfc4|bc71e42f-e4bc-3f3a-c221-6a6e7d0aa222|19/03/2025|Debit|AED|39.01|quia|N|y884off2jgcusjx|Discover
465cd513-2686-805a-dc5b-8ab7cbd52aa2|6b146f88-cd23-ee58-fecf-d71ede8e9e6d|16/03/2025|Transfer|OMR|155.45|fugit|N|8er6b5iclwu1a92|Amex
4a1c1d6e-79db-52c2-3625-f068562b25a2|4d3fac6e-b315-a093-e921-8f3ff517c0b8|02/04/2025|Transfer|UYU|45.01|harum|Y|d2m2yttcdx1yxvz|Mastercard
8dd44f0f-c36d-2270-9055-7be89503258a|60af0789-12e6-1a73-2885-fbe6660c285f|22/03/2025|Transfer|AFN|47.37|veniam|N|m9ie3q6ad76qhqu|Mastercard
a4a0b189-0ae8-06c5-5250-643848215881|add5701e-eefc-9796-52aa-66ce81769b8d|30/03/2025|Credit|NOK|266.14|eaque|N|u18p3q2a75my2pn|Amex
b995b150-676b-2de1-f2f4-1446cf0a0d9c|8df2ee9d-da7a-b235-db40-14eb14a14e24|05/04/2025|Debit|OMR|32.6|voluptatum|N|r4quju39ppo4mfe|Discover
3d558cc6-8b2a-0a57-1d00-ef63fb4a18ef|bb3f8da0-7609-a5ad-4e5f-a1078e5c8439|29/03/2025|Transfer|XOF|89.63|aliquam|N|jw0ufhppzduzx5d|Mastercard
39457655-e768-864a-6419-1a0129a595ca|7344968f-f3ab-8c21-5f3b-bf3be6b4c07d|19/03/2025|Debit|CNY|253.61|earum|N|42ujimlv42ou97d|Discover
971489ff-51e3-ed63-afb0-094addcb2ecb|5b9c67f3-1ee4-a577-acec-52dbf8b958d0|06/04/2025|Debit|TND|328.57|quia|N|871crdufdysb78u|Mastercard
f2bf9053-718f-4734-7e6c-5f2e97bcc757|b7032a16-d68c-755c-a472-6035f368b1ce|08/04/2025|Credit|BHD|216.99|ex|N|x9knmu1khoxbbjm|Amex
38e189f3-3771-679f-0d22-600ba2194342|4ba0fc2a-ca08-978a-8a8c-23c4351a74ea|01/04/2025|Transfer|VUV|306.34|voluptatem|N|qxwve4wfamjf9ct|Mastercard
c5e1344d-afcd-6b07-8bf9-e5488d394fee|02657d72-f7cf-02b9-1378-747ff065a6c8|30/03/2025|Transfer|XPD|165.94|sunt|N|xxqd68flo5g9eae|Amex
e27146a8-e126-17d8-8ca7-88995619fed2|3d408b68-03db-b364-afd1-6155db57877c|03/04/2025|Credit|NZD|233.12|iure|N|om9imd4ybktnlld|Discover
b23c049a-3aaa-5033-7003-a8a7f60ba1c1|31751eb8-e4d0-9348-e414-91e4fca6bc50|23/03/2025|Debit|SDG|271.08|sint|N|5w7duuh0vmqdztf|Visa
ae2c439b-7aac-e555-c282-03596c6a22c9|ea3a930d-f4ef-9237-78c0-688c4d11dd4a|07/04/2025|Credit|UGX|110.3|voluptatem|N|o6y163lllwm8a5o|Amex
52d14df4-f762-44c7-e726-cbfdfabde790|1f72cd4b-ef0f-fb0f-a693-7707eef09614|30/03/2025|Credit|XPF|89.9|id|N|xeqz53drigwtsnp|Mastercard
45afc243-054b-f847-fad9-84591c1b147a|d7c8d4b9-44d5-a374-2761-a211822288eb|25/03/2025|Transfer|MKD|248.94|id|N|wcw54o6ky5k7i33|Amex
c6f4e3a4-fce8-fa9c-f4ee-aee2fc4f592a|74894238-c427-d48b-696b-1eedea2bc85f|05/04/2025|Credit|SVC|339.43|est|N|nt1l959el9yy3wq|Visa
ad4737ae-905a-1cff-a278-a02dc8a5e736|1fb048d5-7ec5-7359-2d53-aa39e1b3b54e|05/04/2025|Debit|LKR|299.12|qui|N|f1cws9tuoizxvce|Mastercard
eb5b9fa6-79cd-e3be-1428-837ace551645|42ef0575-39f9-de8d-6647-15027d1fd4d4|04/04/2025|Debit|TMT|136.23|laudantium|N|swoizwez5c7igkk|Visa
f8cb6cfb-1175-ff3e-b69d-36fbf2d16c51|82de8e22-b464-8926-0d40-7018e579e77c|13/04/2025|Credit|CHF|204.14|et|N|0v0p9o69919wn1t|Discover
0b51dae8-7822-0032-9e73-3d265c32b2fe|95c1316b-8af2-86f3-5653-cb4b0a882d66|17/03/2025|Transfer|BGN|9.19|sunt|N|9a8mucv8wjd8xox|Visa
0a25ebf1-d5b1-6fe1-f0cf-b492a5538706|02e3b3ed-84e2-3149-a3ee-7a4402cbb303|03/04/2025|Debit|QAR|20.98|quaerat|N|f3frc5oy7y9w3rz|Amex
1b4d9538-3dae-add3-71b1-e4e8b2ecc5a0|8a27d96a-8156-c0af-7d4e-0f70a721ecbc|18/03/2025|Debit|MKD|182.72|et|N|l5bl59t9hazc1gi|Visa
d0c645f5-20c8-63f7-1227-60b3c8b05e8b|e6450bcc-9fbc-9289-f48a-83904486738c|17/03/2025|Credit|XAF|342.24|deleniti|N|5ivrumhxg5w2ti7|Mastercard
61a949ca-7ca1-8b2b-20ba-eb92fbb360fa|814ed252-6cd5-a5b8-0d33-2048aeca90ac|21/03/2025|Debit|SBD|200.15|libero|N|bj4270iqjzoa2ln|Mastercard
822da160-ac87-ff9f-cad1-56a398d53623|b3b09a96-b77e-3c22-db22-409313d5f21a|07/04/2025|Transfer|ARS|297.33|eos|N|e8djs1z3ypt5urn|Discover
41a92cf9-10be-e571-5d3a-b63dea459086|b0e334f9-7731-f3c4-c75d-0a880d11bf73|21/03/2025|Credit|HRK|44.59|amet|N|ouubgk4zi8hxrdc|Mastercard
3703cce5-80cf-4a9e-b87e-e787be2f3837|b26a8f6d-cb0f-fbf4-8475-92a131998866|22/03/2025|Credit|LAK|205.99|sit|N|4p4rdlni51tvkiv|Amex
b3a0f6ec-6bff-0aab-f986-31ec31a1ffaf|74f92cc2-c60b-918e-7120-573215cb2bf8|30/03/2025|Credit|SVC|190.5|officiis|N|u6hvvh0hl352hs5|Visa
91c6885c-0f5b-c460-6cd0-e94a75f1291f|8bee0028-3209-4dd5-b894-bccfaedea114|21/03/2025|Transfer|XBA|287.62|quis|N|26fnd6gce1s0tuk|Mastercard
d45c3905-9f27-de1d-62ff-bfb87bfc82ca|c7c679c7-5f90-4357-d7db-1c95dd3b8bd6|27/03/2025|Debit|BWP|66.86|voluptatem|N|rm1m1xyfig18il4|Mastercard
b18496d7-aac0-4d8f-24ea-c7b76800dbb3|e64b5c29-8c24-7bfa-baa9-c997d64146e3|23/03/2025|Transfer|CLP|186.04|quis|N|5obwy4draujhph6|Visa
c7f09319-af20-a4b4-5eec-60383e7e7c31|1bca4e21-71af-e4fd-64b7-0f684050968f|27/03/2025|Transfer|DOP|288|animi|N|038rn17lmq6uo8i|Visa
309b6caa-5be2-26a6-0a02-7e1266ae1312|5a87031f-bba9-8bd9-4f0e-27a8144b6d8d|18/03/2025|Debit|RUB|134.56|laudantium|N|b6ywmq40m8ndue9|Visa
fe778a6d-a11e-f8f4-f40c-683fdc20628d|75edd4fc-e647-5404-d842-82858a71e234|25/03/2025|Debit|NZD|38.68|provident|N|vyqijdk0v0hnvwv|Mastercard
ad25236b-62be-abde-e81d-69b549acbf95|7172ffa6-23f7-bb20-6054-d24c25937e04|08/04/2025|Credit|CVE|261.13|et|N|mssnhkzsw9upltb|Mastercard
b0c51d5a-1368-38a7-30ca-98d7bd0756c3|839d7807-06c1-a85d-2ee7-dd01b9f6ec26|07/04/2025|Debit|ILS|210.62|tenetur|N|x4p9po55iw322iw|Mastercard
5733aa3e-3473-530c-cebb-96bdb917434f|a75b3104-c4e3-38c2-cb42-5ed9e5dd77ed|07/04/2025|Credit|KWD|162.41|provident|N|jekl01rfiuluf6d|Amex
0b9fe9e4-28e9-3837-8c65-5afcde6bcfcf|e8849037-563a-221e-4760-0f0efe2dd4da|05/04/2025|Debit|PGK|221.36|ut|N|xzb50pj3ks7caqj|Discover
9504e081-4019-1f98-6c4a-300baa5fd3db|d05d91aa-d1cb-a0fa-d2cb-f6f9c5a19a10|07/04/2025|Credit|HRK|269.22|illum|N|tolx4l7dhrlt7v6|Visa
a6274c05-d3c8-d021-ff42-d7caebe8e890|93e1251a-c089-2b2c-f642-90b71045289f|07/04/2025|Debit|GBP|206.1|non|N|dh8x2w0b7rpvp7m|Visa
2cb312f5-dfbe-482b-ac9f-1ca30167df27|e1a85e7b-17a7-09f3-d438-95eb1362fb99|24/03/2025|Credit|BTN|61.76|recusandae|N|5jhp5pfngpzyenr|Discover
8cd540c2-08a0-2ec3-ac34-d07808f7f11a|4ca7bffc-4786-4b8e-8a7e-db8acd61b044|22/03/2025|Credit|ZAR|273.34|corporis|N|zoyu16v6ogqwk1n|Amex
84b5dfd6-4a24-c198-d6bd-0fd8cf0640d5|19bbfc77-2340-f44f-21ca-fc9e4ee3e368|10/04/2025|Credit|GYD|337.02|quos|N|rkc9qs9ybkxx0ok|Visa
50d72f87-0a1e-ef8e-7aa0-21def12ebba5|50d9a06d-da08-cb39-0e56-5c45f283f647|09/04/2025|Debit|BOB|232.49|voluptatem|N|klp34qgphgyxtsi|Visa
107b2094-b469-f6e6-119b-5b587bf62e93|30952e73-8b9c-b358-f2de-443a968be4bb|26/03/2025|Credit|BIF|71.53|voluptas|N|wisywi1b05c98vv|Discover
1397b618-f8c4-59be-678c-2ceeb1f7fcdb|d6e0a68d-05bf-b6a2-636d-1cfb00b2affb|28/03/2025|Debit|AFN|322.49|repellat|N|090petbdo1kyjcr|Mastercard
d0dc308b-7cde-5ee7-93d7-1ce1bd22fc50|6bb9b287-49f2-be6f-7d09-57ac03166eaa|15/03/2025|Debit|BGN|250.43|maiores|N|ptw8qlnfs7a1rzr|Mastercard
00a6e1e9-629c-e5ca-4611-1f04168a8a4e|e718cdfe-3154-3964-867d-bb055aebf7d4|10/04/2025|Transfer|GNF|263.84|omnis|N|q5o6m5nuiulv0xv|Visa
97cf0b79-b0b6-0a7d-0652-5818b2962fa7|7a57167e-a61c-2d26-0202-e0eeaff5a430|19/03/2025|Debit|BDT|24.49|ut|N|ln4yr9kpl78nxlg|Mastercard
2b5c3b51-abd9-fbbd-923d-306ad74ac9b7|7d06ea20-995c-6b10-e798-b690e320c6de|06/04/2025|Debit|HTG|204.75|inventore|N|1pkcix0evpnsh4j|Discover
cbb39375-bbce-99ca-e428-5e9127853a09|ee63f131-70c5-7b18-c0ce-efafd3cfb1fe|30/03/2025|Credit|LVL|85.23|natus|N|s047vuv59qld2qc|Amex
f7ce3975-5451-18ca-d1b9-8842757cceef|9f2f7b65-7799-2392-a19c-be669b48a4b5|04/04/2025|Debit|ALL|215.45|tempora|N|lih4hqlvnkeac55|Discover
06d465ab-2575-9f80-60a8-5142f33a4f11|d47795b6-b37c-23a5-5b62-42dc271099ae|10/04/2025|Debit|SCR|192.1|ipsa|N|r94sw48y2h8uvoc|Visa
d1151d2c-5a99-b6d2-ef97-510ebd01c327|d599c4f1-eb53-14ee-14fe-45f7fa9b8291|15/03/2025|Transfer|GMD|207.62|cum|N|64f9bepkmw6p9x1|Visa
7cb1a8f1-1f49-6947-3fde-59d28b1c2a5a|323bcb60-41b2-e57b-ebef-7e41801935d2|05/04/2025|Transfer|THB|5.52|iste|N|z4xsuzkcsv1s2bo|Discover
d291d211-d8bb-9ce1-d163-b73815da2017|5604d1a8-e8ec-bb14-550d-98e38e9b1a15|12/04/2025|Credit|XAF|139.42|enim|N|5edcebhj0zqeuj2|Visa
cb65b509-a667-043f-f600-53b96d8226a0|b58912b0-3cc7-d35b-1b28-b0a8e0db91f8|10/04/2025|Debit|ZWL|99.16|praesentium|N|cv935uro7a00r7u|Mastercard
5cfefeb5-b3a4-ef83-8767-df46ecdfda50|55e16cfa-0399-3494-bd63-7acc742cdd72|22/03/2025|Transfer|ZMK|316.47|dolorem|N|lbbovw4pjp6ghkq|Amex
4a45dbda-2be0-dffa-e65b-5c5624fa8351|a794eb86-9b0b-19b5-222e-74ff0d8b100c|13/04/2025|Transfer|PEN|271.33|ut|N|i7ekcjdmw9s3eef|Amex
d2efbfce-f9e4-db78-e8d4-4ebe5b274a77|4f63c5b2-4293-aec7-d407-9cc772747822|20/03/2025|Transfer|XOF|328.66|iusto|N|58i85aqowjpiaqz|Amex
6c933755-568c-c358-1136-8ec35c018998|eb54e884-dca4-9767-9902-2a53a5e3610c|27/03/2025|Credit|CHF|29.64|accusantium|N|mtxxyxqs6ysa4n0|Visa
d3f12add-d815-742f-fb73-d3c2d4e473c0|4739db69-66c7-c05b-c5d4-1980352b8271|30/03/2025|Transfer|LAK|61.39|aut|N|ywo8i13x470jjbb|Mastercard
2f897c9c-72b7-cc85-a62d-4cb348c26689|7e13b765-13bc-813d-c1ef-ebbf2ae3e505|23/03/2025|Transfer|MMK|269.08|aliquam|N|fvl6y323hodntui|Visa
2829dec3-e4b6-ff91-20c7-4e7cf28754ea|87f95ab6-ce67-1817-1fdc-c4c21abcdcaf|22/03/2025|Transfer|MMK|67.97|unde|N|ki9ky8hpiu3nfzd|Discover
fd36e8f8-463b-b2c2-b4c2-a09f8eed64bc|4751e003-7b3c-c771-632c-70c0aeea499f|01/04/2025|Debit|SRD|301.72|ab|N|ter25ti35t3x2as|Visa
e4f8dea6-4f0a-0a8b-ea7d-c221d8e5de44|2dc68711-dc3f-70c1-5256-47b7fba16150|05/04/2025|Transfer|CDF|59.45|sed|N|n2ueu81xwk2wp4w|Visa
3d90f3a0-de9a-e1c0-0c6d-5cc96ddc4d62|eb7fad03-d98a-28c0-64f2-595bfe7be2fc|25/03/2025|Credit|MOP|284.74|culpa|N|lgajftaxc0l07fc|Mastercard
9e8c63ba-44d0-0240-0641-62d61bb3f0d0|cf5b512c-db22-04db-fc14-bc80c47f3899|25/03/2025|Transfer|XBD|91.36|ullam|N|454d4r6uby6cmim|Mastercard
8e6d262f-1a62-09be-cf47-02f89e59040d|edc77102-f4df-a419-582e-e4540afcc052|28/03/2025|Debit|SOS|96.15|asperiores|N|ltwvj4t5ojn4x02|Amex
6d6c75b9-5314-2918-0b01-d7f6c3d98dde|908a37ab-da75-d77e-3169-570fad5d299c|16/03/2025|Credit|KGS|325.51|iure|N|42w5qh2ufzec4ep|Mastercard
888b66ad-3a2e-8163-6291-8bc3c53fc3f7|f8ab6ccd-4c10-8945-f650-446b6e35f899|26/03/2025|Debit|CUC|296.92|est|N|u8gnrejr9u1r0q8|Discover
a871e7af-441c-7d74-433b-0367ceba5d5e|db75a661-2d12-1c08-40b4-0995ffaca3f9|28/03/2025|Credit|QAR|125.81|quasi|Y|5r5f9rujddgga8c|Mastercard
388c58ea-1bb8-293c-05bc-64eec4aba63c|82e96a72-7c82-03fa-d504-14f0b79e1751|18/03/2025|Debit|ILS|105.19|voluptatibus|N|75xkio8dyvbjlzk|Visa
76dac9d5-5f9d-2eab-6d05-4394270dd9ed|a6ac7b32-595d-acb4-e9e8-0d7a7de39008|31/03/2025|Credit|CNY|137.45|quibusdam|N|zxi11by5j2hb3er|Discover
111a6733-ba8a-3f65-7c26-1ff6c491081b|5c4030ab-ae2e-2914-71fb-08b2dfaa2db7|26/03/2025|Credit|GYD|333.66|magnam|N|yg0avyjglnoc6eq|Discover
15506852-04ff-d80f-0b41-8de4f6c6c8ec|ed03228a-bbf8-beb6-0906-e8c452edebf5|01/04/2025|Transfer|MRO|369.8|dolorem|N|0ierzudz7ckzb07|Mastercard
e07745db-71c5-8f36-7ca2-48aa1ba45b9f|37f5f6cc-dc97-0533-9b4b-7b6c026da863|27/03/2025|Credit|BGN|144.33|qui|N|43dgwdjrry3erv3|Mastercard
8812cfc9-44ce-1eda-b1da-89b2a8db06f5|b47bacec-1f9a-cea0-f2bc-d48040da0c3d|11/04/2025|Credit|KPW|358.02|qui|N|pm4jr50wls8z7lz|Amex
96648cbc-e44c-bec5-86e2-a58148ccb1f4|62f55d8e-0993-4294-05e2-fec4900ba116|22/03/2025|Credit|ISK|19.68|dignissimos|N|7pbxrm7rdfzfgsq|Amex
4cab9c37-d9da-5235-31f6-5b20ebd08216|6017b6db-5f2c-8fac-db59-74b188df0f9b|19/03/2025|Transfer|RSD|287.24|hic|N|7tegvc9lv6gksio|Amex
